# x [m], z [m], pressure [Pa], saturation [-], mCO2 [-], mH2O [-], rhoG [kg/m3], rhoL [kg/m3], tmCO2 [kg], temp [°C]
6.945e+03, 2.500e+01, 3.668e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
6.955e+03, 2.500e+01, 3.666e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
6.965e+03, 2.500e+01, 3.666e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
6.975e+03, 2.500e+01, 3.666e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
6.985e+03, 2.500e+01, 3.668e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
6.995e+03, 2.500e+01, 3.668e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.005e+03, 2.500e+01, 3.668e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.015e+03, 2.500e+01, 3.666e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.025e+03, 2.500e+01, 3.666e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.035e+03, 2.500e+01, 3.666e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.045e+03, 2.500e+01, 3.666e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.055e+03, 2.500e+01, 3.666e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.065e+03, 2.500e+01, 3.668e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.075e+03, 2.500e+01, 3.668e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.085e+03, 2.500e+01, 3.668e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.095e+03, 2.500e+01, 3.668e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.105e+03, 2.500e+01, 3.666e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.115e+03, 2.500e+01, 3.666e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.125e+03, 2.500e+01, 3.668e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.135e+03, 2.500e+01, 3.668e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.145e+03, 2.500e+01, 3.668e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.155e+03, 2.500e+01, 3.666e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.165e+03, 2.500e+01, 3.666e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.175e+03, 2.500e+01, 3.666e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.185e+03, 2.500e+01, 3.666e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.195e+03, 2.500e+01, 3.666e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.205e+03, 2.500e+01, 3.668e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.215e+03, 2.500e+01, 3.668e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.225e+03, 2.500e+01, 3.668e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.235e+03, 2.500e+01, 3.667e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.245e+03, 2.500e+01, 3.667e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.255e+03, 2.500e+01, 3.667e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.265e+03, 2.500e+01, 3.668e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.275e+03, 2.500e+01, 3.668e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.285e+03, 2.500e+01, 3.668e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.295e+03, 2.500e+01, 3.667e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.305e+03, 2.500e+01, 3.667e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.315e+03, 2.500e+01, 3.667e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.325e+03, 2.500e+01, 3.668e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.335e+03, 2.500e+01, 3.668e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.345e+03, 2.500e+01, 3.668e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.355e+03, 2.500e+01, 3.667e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.365e+03, 2.500e+01, 3.667e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.375e+03, 2.500e+01, 3.667e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.385e+03, 2.500e+01, 3.667e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.395e+03, 2.500e+01, 3.667e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.405e+03, 2.500e+01, 3.668e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.415e+03, 2.500e+01, 3.668e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.425e+03, 2.500e+01, 3.667e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.435e+03, 2.500e+01, 3.667e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.445e+03, 2.500e+01, 3.667e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.455e+03, 2.500e+01, 3.667e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.465e+03, 2.500e+01, 3.668e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.475e+03, 2.500e+01, 3.668e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.485e+03, 2.500e+01, 3.667e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.495e+03, 2.500e+01, 3.667e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.505e+03, 2.500e+01, 3.667e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.515e+03, 2.500e+01, 3.668e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.525e+03, 2.500e+01, 3.668e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.535e+03, 2.500e+01, 3.667e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.545e+03, 2.500e+01, 3.667e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.555e+03, 2.500e+01, 3.667e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.565e+03, 2.500e+01, 3.667e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.575e+03, 2.500e+01, 3.667e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.585e+03, 2.500e+01, 3.667e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.595e+03, 2.500e+01, 3.668e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.605e+03, 2.500e+01, 3.668e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.615e+03, 2.500e+01, 3.667e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.625e+03, 2.500e+01, 3.667e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.635e+03, 2.500e+01, 3.667e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.645e+03, 2.500e+01, 3.667e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.655e+03, 2.500e+01, 3.669e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.665e+03, 2.500e+01, 3.668e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.675e+03, 2.500e+01, 3.668e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.685e+03, 2.500e+01, 3.668e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.695e+03, 2.500e+01, 3.668e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.705e+03, 2.500e+01, 3.667e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.715e+03, 2.500e+01, 3.667e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.725e+03, 2.500e+01, 3.667e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.735e+03, 2.500e+01, 3.666e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.745e+03, 2.500e+01, 3.666e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.755e+03, 2.500e+01, 3.666e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.765e+03, 2.500e+01, 3.668e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.775e+03, 2.500e+01, 3.668e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.785e+03, 2.500e+01, 3.667e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.795e+03, 2.500e+01, 3.667e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.805e+03, 2.500e+01, 3.667e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.815e+03, 2.500e+01, 3.668e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.825e+03, 2.500e+01, 3.668e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.835e+03, 2.500e+01, 3.667e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.845e+03, 2.500e+01, 3.667e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.855e+03, 2.500e+01, 3.667e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.865e+03, 2.500e+01, 3.667e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.875e+03, 2.500e+01, 3.668e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.885e+03, 2.500e+01, 3.667e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.895e+03, 2.500e+01, 3.667e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.905e+03, 2.500e+01, 3.667e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.915e+03, 2.500e+01, 3.667e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.925e+03, 2.500e+01, 3.669e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.935e+03, 2.500e+01, 3.668e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.945e+03, 2.500e+01, 3.668e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.955e+03, 2.500e+01, 3.666e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.965e+03, 2.500e+01, 3.666e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.975e+03, 2.500e+01, 3.666e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.985e+03, 2.500e+01, 3.666e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.995e+03, 2.500e+01, 3.666e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
8.005e+03, 2.500e+01, 3.666e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
8.015e+03, 2.500e+01, 3.665e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
8.025e+03, 2.500e+01, 3.667e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
8.035e+03, 2.500e+01, 3.667e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
8.045e+03, 2.500e+01, 3.667e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
8.055e+03, 2.500e+01, 3.667e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
8.065e+03, 2.500e+01, 3.666e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
8.075e+03, 2.500e+01, 3.666e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
8.085e+03, 2.500e+01, 3.667e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
8.095e+03, 2.500e+01, 3.667e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
8.105e+03, 2.500e+01, 3.667e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
8.115e+03, 2.500e+01, 3.667e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
8.125e+03, 2.500e+01, 3.667e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
8.135e+03, 2.500e+01, 3.668e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
8.145e+03, 2.500e+01, 3.668e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
8.155e+03, 2.500e+01, 3.667e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
8.165e+03, 2.500e+01, 3.667e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
8.175e+03, 2.500e+01, 3.668e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
8.185e+03, 2.500e+01, 3.668e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
8.195e+03, 2.500e+01, 3.668e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
8.205e+03, 2.500e+01, 3.667e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
8.215e+03, 2.500e+01, 3.667e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
8.225e+03, 2.500e+01, 3.668e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
8.235e+03, 2.500e+01, 3.668e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
8.245e+03, 2.500e+01, 3.668e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
8.255e+03, 2.500e+01, 3.666e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
8.265e+03, 2.500e+01, 3.666e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
8.275e+03, 2.500e+01, 3.666e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
8.285e+03, 2.500e+01, 3.665e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
8.295e+03, 2.500e+01, 3.665e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
8.305e+03, 2.500e+01, 3.667e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
8.315e+03, 2.500e+01, 3.667e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
8.325e+03, 2.500e+01, 3.667e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
8.335e+03, 2.500e+01, 3.667e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
8.345e+03, 2.500e+01, 3.667e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
8.355e+03, 2.500e+01, 3.667e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
8.365e+03, 2.500e+01, 3.667e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
8.375e+03, 2.500e+01, 3.662e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
8.385e+03, 2.500e+01, 3.662e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
8.395e+03, 2.500e+01, 3.665e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
5.000e+00, 3.500e+01, 3.666e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
1.500e+01, 3.500e+01, 3.666e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
2.500e+01, 3.500e+01, 3.666e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
3.500e+01, 3.500e+01, 3.666e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
4.500e+01, 3.500e+01, 3.666e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
5.500e+01, 3.500e+01, 3.666e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
6.500e+01, 3.500e+01, 3.666e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
7.500e+01, 3.500e+01, 3.668e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
8.500e+01, 3.500e+01, 3.668e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
9.500e+01, 3.500e+01, 3.668e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
1.050e+02, 3.500e+01, 3.668e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
1.150e+02, 3.500e+01, 3.668e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
1.250e+02, 3.500e+01, 3.668e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
1.350e+02, 3.500e+01, 3.668e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
1.450e+02, 3.500e+01, 3.666e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
1.550e+02, 3.500e+01, 3.666e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
1.650e+02, 3.500e+01, 3.666e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
1.750e+02, 3.500e+01, 3.666e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
1.850e+02, 3.500e+01, 3.666e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
1.950e+02, 3.500e+01, 3.665e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
2.050e+02, 3.500e+01, 3.665e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
2.150e+02, 3.500e+01, 3.665e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
2.250e+02, 3.500e+01, 3.665e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
2.350e+02, 3.500e+01, 3.665e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
2.450e+02, 3.500e+01, 3.665e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
2.550e+02, 3.500e+01, 3.666e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
2.650e+02, 3.500e+01, 3.666e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
2.750e+02, 3.500e+01, 3.666e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
2.850e+02, 3.500e+01, 3.668e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
2.950e+02, 3.500e+01, 3.668e+07, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 9.912e+02, 0.000e+00, 7.000e+01
